processor,OBJECTID,V,H,dimensions_km,grid_code,xmin,ymin,xmax,ymax,centroid_latitude_dd,centroid_longitude_dd,Shape_Length,Shape_Area,dist_full,dist_boreal,dist_south,dist_temp
3,740,29,45,50x50,AK050H045V029,5.000000004,950005,50005,1000005,58.77139762,-153.5663167,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,741,29,46,50x50,AK050H046V029,50005,950005,100005,1000005,58.76555633,-152.6992714,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,742,29,47,50x50,AK050H047V029,100005,950005,150005,1000005,58.75387725,-151.8326693,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,743,30,25,50x50,AK050H025V030,-999995,900005,-949995,950005,57.24446231,-170.3536735,200000,2500000000,TRUE,FALSE,FALSE,FALSE
3,746,30,39,50x50,AK050H039V030,-299995,900005,-249995,950005,58.2376038,-158.7002014,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,747,30,40,50x50,AK050H040V030,-249995,900005,-199995,950005,58.26638327,-157.8477264,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,748,30,41,50x50,AK050H041V030,-199995,900005,-149995,950005,58.28942344,-156.9939802,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,749,30,42,50x50,AK050H042V030,-149995,900005,-99995,950005,58.3067132,-156.1392426,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,750,30,43,50x50,AK050H043V030,-99995,900005,-49995,950005,58.31824417,-155.2837955,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,751,30,44,50x50,AK050H044V030,-49995,900005,5.000000004,950005,58.32401077,-154.4279222,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,752,30,45,50x50,AK050H045V030,5.000000004,900005,50005,950005,58.3240102,-153.5719066,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,753,30,46,50x50,AK050H046V030,50005,900005,100005,950005,58.31824244,-152.7160333,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,754,30,47,50x50,AK050H047V030,100005,900005,150005,950005,58.30671032,-151.8605864,2e+05,2.5e+09,TRUE,TRUE,TRUE,TRUE
3,755,31,1,50x50,AK050H001V031,-2199995,850005,-2149995,900005,52.83179843,172.4238513,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,756,31,2,50x50,AK050H002V031,-2149995,850005,-2099995,900005,53.04815253,173.0742355,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,760,31,40,50x50,AK050H040V031,-249995,850005,-199995,900005,57.81956147,-157.7988685,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,761,31,41,50x50,AK050H041V031,-199995,850005,-149995,900005,57.84231734,-156.95593,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,762,31,42,50x50,AK050H042V031,-149995,850005,-99995,900005,57.85939346,-156.1120375,2e+05,2.5e+09,TRUE,TRUE,TRUE,TRUE
3,763,31,43,50x50,AK050H043V031,-99995,850005,-49995,900005,57.87078181,-155.2674622,2e+05,2.5e+09,TRUE,TRUE,TRUE,TRUE
3,764,31,44,50x50,AK050H044V031,-49995,850005,5.000000004,900005,57.87647705,-154.4224767,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,765,31,45,50x50,AK050H045V031,5.000000004,850005,50005,900005,57.87647648,-153.5773543,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,766,31,46,50x50,AK050H046V031,50005,850005,100005,900005,57.87078011,-152.7323689,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,767,31,47,50x50,AK050H047V031,100005,850005,150005,900005,57.85939061,-151.8877936,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,769,32,2,50x50,AK050H002V032,-2149995,800005,-2099995,850005,52.65107868,173.4244259,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,770,32,3,50x50,AK050H003V032,-2099995,800005,-2049995,850005,52.86151782,174.077135,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,771,32,25,50x50,AK050H025V032,-999995,800005,-949995,850005,56.37466432,-169.9585056,2e+05,2.5e+09,TRUE,FALSE,FALSE,FALSE
3,772,32,26,50x50,AK050H026V032,-949995,800005,-899995,850005,56.47876468,-169.169003,200000,2500000000,TRUE,FALSE,FALSE,FALSE
3,773,32,39,50x50,AK050H039V032,-299995,800005,-249995,850005,57.34446928,-158.5824564,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,774,32,40,50x50,AK050H040V032,-249995,800005,-199995,850005,57.37254995,-157.7512344,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,775,32,41,50x50,AK050H041V032,-199995,800005,-149995,850005,57.39502974,-156.9188343,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,776,32,42,50x50,AK050H042V032,-149995,800005,-99995,850005,57.41189842,-156.0855154,2e+05,2.5e+09,TRUE,TRUE,TRUE,TRUE
3,778,32,44,50x50,AK050H044V032,-49995,800005,5.000000004,850005,57.42877425,-154.417168,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,779,32,45,50x50,AK050H045V032,5.000000004,800005,50005,850005,57.42877369,-153.5826651,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,780,32,46,50x50,AK050H046V032,50005,800005,100005,850005,57.42314662,-152.748294,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,781,32,47,50x50,AK050H047V032,100005,800005,150005,850005,57.41189561,-151.9143178,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,783,33,2,50x50,AK050H002V033,-2149995,750005,-2099995,800005,52.25258922,173.7678349,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,786,33,38,50x50,AK050H038V033,-349995,750005,-299995,800005,56.86431263,-159.3453687,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,787,33,39,50x50,AK050H039V033,-299995,750005,-249995,800005,56.89758124,-158.5257653,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,788,33,40,50x50,AK050H040V033,-249995,750005,-199995,800005,56.92532746,-157.7047789,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,789,33,41,50x50,AK050H041V033,-199995,750005,-149995,800005,56.94753907,-156.8826575,2e+05,2.5e+09,TRUE,TRUE,TRUE,FALSE
3,790,33,42,50x50,AK050H042V033,-149995,750005,-99995,800005,56.96420626,-156.059651,200000,2500000000,TRUE,TRUE,TRUE,FALSE
3,792,33,44,50x50,AK050H044V033,-49995,750005,5.000000004,800005,56.98088029,-154.4119911,2e+05,2.5e+09,TRUE,TRUE,TRUE,TRUE
3,793,33,45,50x50,AK050H045V033,5.000000004,750005,50005,800005,56.98087974,-153.5878441,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,794,33,46,50x50,AK050H046V033,50005,750005,100005,800005,56.97531998,-152.763824,2e+05,2.5e+09,TRUE,TRUE,TRUE,TRUE
3,796,34,5,50x50,AK050H005V034,-1999995,700005,-1949995,750005,52.46073829,176.0543199,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,798,34,36,50x50,AK050H036V034,-449995,700005,-399995,750005,56.33549606,-160.8945118,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,799,34,37,50x50,AK050H037V034,-399995,700005,-349995,750005,56.37924838,-160.0882196,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,800,34,38,50x50,AK050H038V034,-349995,700005,-299995,750005,56.41757251,-159.2801236,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,801,34,39,50x50,AK050H039V034,-299995,700005,-249995,750005,56.45045219,-158.4704578,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,802,34,40,50x50,AK050H040V034,-249995,700005,-199995,750005,56.4778734,-157.6594588,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,803,34,41,50x50,AK050H041V034,-199995,700005,-149995,750005,56.49982441,-156.8473659,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,806,34,44,50x50,AK050H044V034,-49995,700005,5.000000004,750005,56.53277376,-154.4069411,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,807,34,45,50x50,AK050H045V034,5.000000004,700005,50005,750005,56.53277321,-153.5928961,200000,2500000000,TRUE,TRUE,TRUE,TRUE
3,811,35,34,50x50,AK050H034V035,-549995,650005,-499995,700005,55.7868932,-162.3989267,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,812,35,35,50x50,AK050H035V035,-499995,650005,-449995,700005,55.84082387,-161.60636,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,813,35,36,50x50,AK050H036V035,-449995,650005,-399995,700005,55.88942491,-160.8116113,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,814,35,37,50x50,AK050H037V035,-399995,650005,-349995,700005,55.9326765,-160.0148999,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,815,35,38,50x50,AK050H038V035,-349995,650005,-299995,700005,55.97056089,-159.2164488,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,816,35,39,50x50,AK050H039V035,-299995,650005,-249995,700005,56.00306244,-158.4164837,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,818,35,41,50x50,AK050H041V035,-199995,650005,-149995,700005,56.05186539,-156.8129275,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,819,35,42,50x50,AK050H042V035,-149995,650005,-99995,700005,56.06814647,-156.0097996,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,820,35,43,50x50,AK050H043V035,-99995,650005,-49995,700005,56.07900413,-155.2060832,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,821,36,6,50x50,AK050H006V036,-1949995,600005,-1899995,650005,51.83718101,177.3329655,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,822,36,7,50x50,AK050H007V036,-1899995,600005,-1849995,650005,52.02409058,177.9914297,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,823,36,8,50x50,AK050H008V036,-1849995,600005,-1799995,650005,52.20682735,178.6558047,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,825,36,32,50x50,AK050H032V036,-649995,600005,-599995,650005,55.21927217,-163.8590451,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,826,36,33,50x50,AK050H033V036,-599995,600005,-549995,650005,55.28307764,-163.0805257,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,827,36,34,50x50,AK050H034V036,-549995,600005,-499995,650005,55.34165537,-162.2994869,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,828,36,35,50x50,AK050H035V036,-499995,600005,-449995,650005,55.39498243,-161.5161334,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,829,36,36,50x50,AK050H036V036,-449995,600005,-399995,650005,55.44303776,-160.730674,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,830,36,37,50x50,AK050H037V036,-399995,600005,-349995,650005,55.48580231,-159.9433205,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,831,36,38,50x50,AK050H038V036,-349995,600005,-299995,650005,55.523259,-159.1542884,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,834,36,42,50x50,AK050H042V036,-149995,600005,-99995,650005,55.61973821,-155.9857677,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,835,36,43,50x50,AK050H043V036,-99995,600005,-49995,650005,55.63047236,-155.1916562,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,836,37,7,50x50,AK050H007V037,-1899995,550005,-1849995,600005,51.61154982,178.2852629,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,837,37,8,50x50,AK050H008V037,-1849995,550005,-1799995,600005,51.79262941,178.9443215,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,838,37,9,50x50,AK050H009V037,-1799995,550005,-1749995,600005,51.9695083,179.6090735,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,840,37,30,50x50,AK050H030V037,-749995,550005,-699995,600005,54.63337387,-165.2754449,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,841,37,31,50x50,AK050H031V037,-699995,550005,-649995,600005,54.70675414,-164.5112095,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,842,37,32,50x50,AK050H032V037,-649995,550005,-599995,600005,54.77501094,-163.7441565,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,843,37,33,50x50,AK050H033V037,-599995,550005,-549995,600005,54.83811862,-162.974476,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,844,37,34,50x50,AK050H034V037,-549995,550005,-499995,600005,54.89605332,-162.2023623,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,845,37,35,50x50,AK050H035V037,-499995,550005,-449995,600005,54.94879295,-161.4280134,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,846,37,36,50x50,AK050H036V037,-449995,550005,-399995,600005,54.99631727,-160.6516311,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,847,37,37,50x50,AK050H037V037,-399995,550005,-349995,600005,55.03860793,-159.8734204,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,848,37,38,50x50,AK050H038V037,-349995,550005,-299995,600005,55.07564853,-159.0935891,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,850,38,8,50x50,AK050H008V038,-1849995,500005,-1799995,550005,51.37730285,179.2271438,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,852,38,10,50x50,AK050H010V038,-1749995,500005,-1699995,550005,51.72363296,-179.4487128,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,853,38,11,50x50,AK050H011V038,-1699995,500005,-1649995,550005,51.89041347,-178.7784941,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,854,38,12,50x50,AK050H012V038,-1649995,500005,-1599995,550005,52.05287657,-178.1029381,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,856,38,26,50x50,AK050H026V038,-949995,500005,-899995,550005,53.84965573,-168.1384966,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,857,38,27,50x50,AK050H027V038,-899995,500005,-849995,550005,53.94226157,-167.395371,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,858,38,28,50x50,AK050H028V038,-849995,500005,-799995,550005,54.02991,-166.6488292,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,859,38,29,50x50,AK050H029V038,-799995,500005,-749995,550005,54.11257014,-165.8990375,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,860,38,30,50x50,AK050H030V038,-749995,500005,-699995,550005,54.19021256,-165.1461669,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,861,38,31,50x50,AK050H031V038,-699995,500005,-649995,550005,54.26280938,-164.3903931,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,863,38,33,50x50,AK050H033V038,-599995,500005,-549995,550005,54.39276254,-162.8708603,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,864,38,34,50x50,AK050H034V038,-549995,500005,-499995,550005,54.4500712,-162.1074735,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,867,38,37,50x50,AK050H037V038,-399995,500005,-349995,550005,54.59107591,-159.8051411,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,869,39,10,50x50,AK050H010V039,-1749995,450005,-1699995,500005,51.3040743,-179.1822939,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,870,39,11,50x50,AK050H011V039,-1699995,450005,-1649995,500005,51.46933429,-178.5177356,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,871,39,12,50x50,AK050H012V039,-1649995,450005,-1599995,500005,51.63030211,-177.8479913,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,872,39,13,50x50,AK050H013V039,-1599995,450005,-1549995,500005,51.78693378,-177.1731377,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,873,39,14,50x50,AK050H014V039,-1549995,450005,-1499995,500005,51.93918571,-176.4932571,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,874,39,15,50x50,AK050H015V039,-1499995,450005,-1449995,500005,52.08701479,-175.8084373,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,875,39,16,50x50,AK050H016V039,-1449995,450005,-1399995,500005,52.23037847,-175.1187715,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,876,39,17,50x50,AK050H017V039,-1399995,450005,-1349995,500005,52.36923475,-174.4243582,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,877,39,18,50x50,AK050H018V039,-1349995,450005,-1299995,500005,52.50354233,-173.7253018,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,879,39,23,50x50,AK050H023V039,-1099995,450005,-1049995,500005,53.10545821,-170.1644038,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,880,39,24,50x50,AK050H024V039,-1049995,450005,-999995,500005,53.21165121,-169.4399835,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,881,39,25,50x50,AK050H025V039,-999995,450005,-949995,500005,53.31303029,-168.7118019,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,882,39,26,50x50,AK050H026V039,-949995,450005,-899995,500005,53.40956175,-167.9800061,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,883,39,27,50x50,AK050H027V039,-899995,450005,-849995,500005,53.50121314,-167.2447481,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,884,39,28,50x50,AK050H028V039,-849995,450005,-799995,500005,53.58795333,-166.5061847,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,885,39,29,50x50,AK050H029V039,-799995,450005,-749995,500005,53.66975252,-165.7644776,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,887,40,13,50x50,AK050H013V040,-1599995,400005,-1549995,450005,51.36194148,-176.9291809,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,888,40,14,50x50,AK050H014V040,-1549995,400005,-1499995,450005,51.51278495,-176.2553247,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,889,40,15,50x50,AK050H015V040,-1499995,400005,-1449995,450005,51.6592346,-175.5766724,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,890,40,16,50x50,AK050H016V040,-1449995,400005,-1399995,450005,51.80124919,-174.893316,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,891,40,17,50x50,AK050H017V040,-1399995,400005,-1349995,450005,51.93878807,-174.2053526,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,892,40,18,50x50,AK050H018V040,-1349995,400005,-1299995,450005,52.07181124,-173.5128844,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,893,40,19,50x50,AK050H019V040,-1299995,400005,-1249995,450005,52.20027942,-172.8160193,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,894,40,20,50x50,AK050H020V040,-1249995,400005,-1199995,450005,52.32415412,-172.11487,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,895,40,21,50x50,AK050H021V040,-1199995,400005,-1149995,450005,52.44339768,-171.4095547,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,896,40,22,50x50,AK050H022V040,-1149995,400005,-1099995,450005,52.55797334,-170.7001966,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,897,40,23,50x50,AK050H023V040,-1099995,400005,-1049995,450005,52.66784532,-169.986924,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
3,898,40,24,50x50,AK050H024V040,-1049995,400005,-999995,450005,52.77297886,-169.2698705,200000,2500000000,TRUE,FALSE,TRUE,FALSE
3,899,40,25,50x50,AK050H025V040,-999995,400005,-949995,450005,52.87334027,-168.5491742,2e+05,2.5e+09,TRUE,FALSE,TRUE,FALSE
